country,state,year,cancer_type,gender,incident_count,i_asr,mortality_count,m_asr
Australia,Tasmania,1974,TONGUE,M,,,6,4.0
Australia,Tasmania,1974,TONGUE,F,,,1,0.5
Australia,Tasmania,1974,TONGUE,P,,,7,2.2
Australia,Australian Capital Territory,1974,TONGUE,M,,,0,0.0
Australia,Australian Capital Territory,1974,TONGUE,F,,,0,0.0
Australia,Australian Capital Territory,1974,TONGUE,P,,,0,0.0
Australia,Northern Territory,1974,TONGUE,M,,,1,3.2
Australia,Northern Territory,1974,TONGUE,F,,,0,0.0
Australia,Northern Territory,1974,TONGUE,P,,,1,1.9
Australia,New South Wales,1975,MOUTH,M,,,24,1.4
Australia,New South Wales,1975,MOUTH,F,,,12,0.6
Australia,New South Wales,1975,MOUTH,P,,,36,1.0
Australia,Victoria,1975,MOUTH,M,,,16,1.2
Australia,Victoria,1975,MOUTH,F,,,13,0.8
Australia,Victoria,1975,MOUTH,P,,,29,1.0
Australia,Queensland,1975,MOUTH,M,,,9,1.5
Australia,Queensland,1975,MOUTH,F,,,0,0.0
Australia,Queensland,1975,MOUTH,P,,,9,0.6
Australia,Western Australia,1975,MOUTH,M,,,9,1.5
Australia,Western Australia,1975,MOUTH,F,,,0,0.0
Australia,Western Australia,1975,MOUTH,P,,,9,0.6
Australia,South Australia,1975,MOUTH,M,,,6,1.5
Australia,South Australia,1975,MOUTH,F,,,1,0.2
Australia,South Australia,1975,MOUTH,P,,,7,0.7
Australia,Tasmania,1975,MOUTH,M,,,0,0.0
Australia,Tasmania,1975,MOUTH,F,,,1,0.9
Australia,Tasmania,1975,MOUTH,P,,,1,0.6
Australia,Australian Capital Territory,1975,MOUTH,M,,,0,0.0
Australia,Australian Capital Territory,1975,MOUTH,F,,,0,0.0
Australia,Australian Capital Territory,1975,MOUTH,P,,,0,0.0
Australia,Northern Territory,1975,MOUTH,M,,,0,0.0
Australia,Northern Territory,1975,MOUTH,F,,,0,0.0
Australia,Northern Territory,1975,MOUTH,P,,,0,0.0
Australia,New South Wales,1975,LIP,M,,,5,0.2
Australia,New South Wales,1975,LIP,F,,,1,0.0
Australia,New South Wales,1975,LIP,P,,,6,0.1
Australia,Victoria,1975,LIP,M,,,1,0.2
Australia,Victoria,1975,LIP,F,,,0,0.0
Australia,Victoria,1975,LIP,P,,,1,0.1
Australia,Queensland,1975,LIP,M,,,1,0.1
Australia,Queensland,1975,LIP,F,,,0,0.0
Australia,Queensland,1975,LIP,P,,,1,0.1
Australia,Western Australia,1975,LIP,M,,,0,0.0
Australia,Western Australia,1975,LIP,F,,,0,0.0
Australia,Western Australia,1975,LIP,P,,,0,0.0
Australia,South Australia,1975,LIP,M,,,1,0.2
Australia,South Australia,1975,LIP,F,,,0,0.0
Australia,South Australia,1975,LIP,P,,,1,0.1
Australia,Tasmania,1975,LIP,M,,,0,0.0
Australia,Tasmania,1975,LIP,F,,,0,0.0
Australia,Tasmania,1975,LIP,P,,,0,0.0
Australia,Australian Capital Territory,1975,LIP,M,,,0,0.0
Australia,Australian Capital Territory,1975,LIP,F,,,0,0.0
Australia,Australian Capital Territory,1975,LIP,P,,,0,0.0
Australia,Northern Territory,1975,LIP,M,,,0,0.0
Australia,Northern Territory,1975,LIP,F,,,0,0.0
Australia,Northern Territory,1975,LIP,P,,,0,0.0
Australia,New South Wales,1975,OESOPHAGEAL,M,,,135,8.5
Australia,New South Wales,1975,OESOPHAGEAL,F,,,59,3.0
Australia,New South Wales,1975,OESOPHAGEAL,P,,,194,5.4
Australia,Victoria,1975,OESOPHAGEAL,M,,,91,7.6
Australia,Victoria,1975,OESOPHAGEAL,F,,,56,3.6
Australia,Victoria,1975,OESOPHAGEAL,P,,,147,5.3
Australia,Queensland,1975,OESOPHAGEAL,M,,,35,4.9
Australia,Queensland,1975,OESOPHAGEAL,F,,,19,2.5
Australia,Queensland,1975,OESOPHAGEAL,P,,,54,3.6
Australia,Western Australia,1975,OESOPHAGEAL,M,,,29,10.7
Australia,Western Australia,1975,OESOPHAGEAL,F,,,16,4.4
Australia,Western Australia,1975,OESOPHAGEAL,P,,,45,7.0
Australia,South Australia,1975,OESOPHAGEAL,M,,,28,7.9
Australia,South Australia,1975,OESOPHAGEAL,F,,,18,3.5
Australia,South Australia,1975,OESOPHAGEAL,P,,,46,5.2
Australia,Tasmania,1975,OESOPHAGEAL,M,,,8,5.5
Australia,Tasmania,1975,OESOPHAGEAL,F,,,4,2.8
Australia,Tasmania,1975,OESOPHAGEAL,P,,,12,4.3
Australia,Australian Capital Territory,1975,OESOPHAGEAL,M,,,0,0.0
Australia,Australian Capital Territory,1975,OESOPHAGEAL,F,,,1,4.2
Australia,Australian Capital Territory,1975,OESOPHAGEAL,P,,,1,2.7
Australia,Northern Territory,1975,OESOPHAGEAL,M,,,1,2.8
Australia,Northern Territory,1975,OESOPHAGEAL,F,,,0,0.0
Australia,Northern Territory,1975,OESOPHAGEAL,P,,,1,1.7
Australia,New South Wales,1975,THYROID,M,,,8,0.4
Australia,New South Wales,1975,THYROID,F,,,15,0.7
Australia,New South Wales,1975,THYROID,P,,,23,0.6
Australia,Victoria,1975,THYROID,M,,,9,1.0
Australia,Victoria,1975,THYROID,F,,,10,0.6
Australia,Victoria,1975,THYROID,P,,,19,0.7
Australia,Queensland,1975,THYROID,M,,,6,0.9
Australia,Queensland,1975,THYROID,F,,,5,0.7
Australia,Queensland,1975,THYROID,P,,,11,0.8
Australia,Western Australia,1975,THYROID,M,,,0,0.0
Australia,Western Australia,1975,THYROID,F,,,3,1.0
Australia,Western Australia,1975,THYROID,P,,,3,0.6
Australia,South Australia,1975,THYROID,M,,,1,0.2
Australia,South Australia,1975,THYROID,F,,,5,1.1
Australia,South Australia,1975,THYROID,P,,,6,0.8
Australia,Tasmania,1975,THYROID,M,,,0,0.0
Australia,Tasmania,1975,THYROID,F,,,0,0.0
Australia,Tasmania,1975,THYROID,P,,,0,0.0
Australia,Australian Capital Territory,1975,THYROID,M,,,1,3.1
Australia,Australian Capital Territory,1975,THYROID,F,,,0,0.0
Australia,Australian Capital Territory,1975,THYROID,P,,,1,1.5
Australia,Northern Territory,1975,THYROID,M,,,0,0.0
Australia,Northern Territory,1975,THYROID,F,,,2,21.6
Australia,Northern Territory,1975,THYROID,P,,,2,8.8
Australia,New South Wales,1975,TONGUE,M,,,33,2.0
Australia,New South Wales,1975,TONGUE,F,,,12,0.6
Australia,New South Wales,1975,TONGUE,P,,,45,1.2
Australia,Victoria,1975,TONGUE,M,,,23,1.7
Australia,Victoria,1975,TONGUE,F,,,9,0.6
Australia,Victoria,1975,TONGUE,P,,,32,1.1
Australia,Queensland,1975,TONGUE,M,,,18,2.2
Australia,Queensland,1975,TONGUE,F,,,3,0.4
Australia,Queensland,1975,TONGUE,P,,,21,1.3
Australia,Western Australia,1975,TONGUE,M,,,9,2.1
Australia,Western Australia,1975,TONGUE,F,,,1,0.2
Australia,Western Australia,1975,TONGUE,P,,,10,1.1
Australia,South Australia,1975,TONGUE,M,,,6,1.2
Australia,South Australia,1975,TONGUE,F,,,4,0.8
Australia,South Australia,1975,TONGUE,P,,,10,1.0
Australia,Tasmania,1975,TONGUE,M,,,2,1.0
Australia,Tasmania,1975,TONGUE,F,,,1,0.6
Australia,Tasmania,1975,TONGUE,P,,,3,0.8
Australia,Australian Capital Territory,1975,TONGUE,M,,,0,0.0
Australia,Australian Capital Territory,1975,TONGUE,F,,,0,0.0
Australia,Australian Capital Territory,1975,TONGUE,P,,,0,0.0
Australia,Northern Territory,1975,TONGUE,M,,,1,6.9
Australia,Northern Territory,1975,TONGUE,F,,,0,0.0
Australia,Northern Territory,1975,TONGUE,P,,,1,4.0
Australia,New South Wales,1976,MOUTH,M,,,19,1.0
Australia,New South Wales,1976,MOUTH,F,,,10,0.5
Australia,New South Wales,1976,MOUTH,P,,,29,0.7
Australia,Victoria,1976,MOUTH,M,,,23,1.7
Australia,Victoria,1976,MOUTH,F,,,10,0.7
Australia,Victoria,1976,MOUTH,P,,,33,1.2
Australia,Queensland,1976,MOUTH,M,,,10,1.1
Australia,Queensland,1976,MOUTH,F,,,4,0.5
Australia,Queensland,1976,MOUTH,P,,,14,0.9
Australia,Western Australia,1976,MOUTH,M,,,10,1.1
Australia,Western Australia,1976,MOUTH,F,,,4,0.5
Australia,Western Australia,1976,MOUTH,P,,,14,0.9
Australia,South Australia,1976,MOUTH,M,,,8,1.8
Australia,South Australia,1976,MOUTH,F,,,1,0.1
Australia,South Australia,1976,MOUTH,P,,,9,0.8
Australia,Tasmania,1976,MOUTH,M,,,0,0.0
Australia,Tasmania,1976,MOUTH,F,,,1,0.7
Australia,Tasmania,1976,MOUTH,P,,,1,0.5
Australia,Australian Capital Territory,1976,MOUTH,M,,,0,0.0
Australia,Australian Capital Territory,1976,MOUTH,F,,,0,0.0
Australia,Australian Capital Territory,1976,MOUTH,P,,,0,0.0
Australia,Northern Territory,1976,MOUTH,M,,,1,6.8
Australia,Northern Territory,1976,MOUTH,F,,,0,0.0
Australia,Northern Territory,1976,MOUTH,P,,,1,3.7
Australia,New South Wales,1976,LIP,M,,,6,0.4
Australia,New South Wales,1976,LIP,F,,,1,0.1
Australia,New South Wales,1976,LIP,P,,,7,0.2
Australia,Victoria,1976,LIP,M,,,3,0.2
Australia,Victoria,1976,LIP,F,,,0,0.0
Australia,Victoria,1976,LIP,P,,,3,0.1
Australia,Queensland,1976,LIP,M,,,3,0.3
Australia,Queensland,1976,LIP,F,,,0,0.0
Australia,Queensland,1976,LIP,P,,,3,0.2
Australia,Western Australia,1976,LIP,M,,,1,0.2
Australia,Western Australia,1976,LIP,F,,,1,0.3
Australia,Western Australia,1976,LIP,P,,,2,0.3
Australia,South Australia,1976,LIP,M,,,0,0.0
Australia,South Australia,1976,LIP,F,,,0,0.0
Australia,South Australia,1976,LIP,P,,,0,0.0
Australia,Tasmania,1976,LIP,M,,,0,0.0
Australia,Tasmania,1976,LIP,F,,,0,0.0
Australia,Tasmania,1976,LIP,P,,,0,0.0
Australia,Australian Capital Territory,1976,LIP,M,,,0,0.0
Australia,Australian Capital Territory,1976,LIP,F,,,0,0.0
Australia,Australian Capital Territory,1976,LIP,P,,,0,0.0
Australia,Northern Territory,1976,LIP,M,,,0,0.0
Australia,Northern Territory,1976,LIP,F,,,0,0.0
Australia,Northern Territory,1976,LIP,P,,,0,0.0
Australia,New South Wales,1976,OESOPHAGEAL,M,,,116,6.7
Australia,New South Wales,1976,OESOPHAGEAL,F,,,64,3.0
Australia,New South Wales,1976,OESOPHAGEAL,P,,,180,4.6
Australia,Victoria,1976,OESOPHAGEAL,M,,,86,7.1
Australia,Victoria,1976,OESOPHAGEAL,F,,,59,3.8
Australia,Victoria,1976,OESOPHAGEAL,P,,,145,5.3
Australia,Queensland,1976,OESOPHAGEAL,M,,,38,4.7
Australia,Queensland,1976,OESOPHAGEAL,F,,,28,3.4
Australia,Queensland,1976,OESOPHAGEAL,P,,,66,4.1
Australia,Western Australia,1976,OESOPHAGEAL,M,,,22,6.7
Australia,Western Australia,1976,OESOPHAGEAL,F,,,9,2.4
Australia,Western Australia,1976,OESOPHAGEAL,P,,,31,4.3
Australia,South Australia,1976,OESOPHAGEAL,M,,,30,7.6
Australia,South Australia,1976,OESOPHAGEAL,F,,,19,3.7
Australia,South Australia,1976,OESOPHAGEAL,P,,,49,5.4
Australia,Tasmania,1976,OESOPHAGEAL,M,,,7,6.7
Australia,Tasmania,1976,OESOPHAGEAL,F,,,7,4.3
Australia,Tasmania,1976,OESOPHAGEAL,P,,,14,5.0
Australia,Australian Capital Territory,1976,OESOPHAGEAL,M,,,1,2.0
Australia,Australian Capital Territory,1976,OESOPHAGEAL,F,,,3,8.2
Australia,Australian Capital Territory,1976,OESOPHAGEAL,P,,,4,5.9
Australia,Northern Territory,1976,OESOPHAGEAL,M,,,4,31.5
Australia,Northern Territory,1976,OESOPHAGEAL,F,,,0,0.0
Australia,Northern Territory,1976,OESOPHAGEAL,P,,,4,18.4
Australia,New South Wales,1976,THYROID,M,,,11,0.7
Australia,New South Wales,1976,THYROID,F,,,17,0.8
Australia,New South Wales,1976,THYROID,P,,,28,0.8
Australia,Victoria,1976,THYROID,M,,,9,0.7
Australia,Victoria,1976,THYROID,F,,,11,0.7
Australia,Victoria,1976,THYROID,P,,,20,0.7
Australia,Queensland,1976,THYROID,M,,,1,0.1
Australia,Queensland,1976,THYROID,F,,,6,0.8
Australia,Queensland,1976,THYROID,P,,,7,0.6
Australia,Western Australia,1976,THYROID,M,,,1,0.2
Australia,Western Australia,1976,THYROID,F,,,6,1.5
Australia,Western Australia,1976,THYROID,P,,,7,1.0
Australia,South Australia,1976,THYROID,M,,,4,0.7
Australia,South Australia,1976,THYROID,F,,,5,0.9
Australia,South Australia,1976,THYROID,P,,,9,0.9
Australia,Tasmania,1976,THYROID,M,,,1,1.4
Australia,Tasmania,1976,THYROID,F,,,1,0.6
Australia,Tasmania,1976,THYROID,P,,,2,0.8
Australia,Australian Capital Territory,1976,THYROID,M,,,1,1.3
Australia,Australian Capital Territory,1976,THYROID,F,,,0,0.0
Australia,Australian Capital Territory,1976,THYROID,P,,,1,0.7
Australia,Northern Territory,1976,THYROID,M,,,0,0.0
Australia,Northern Territory,1976,THYROID,F,,,0,0.0
Australia,Northern Territory,1976,THYROID,P,,,0,0.0
Australia,New South Wales,1976,TONGUE,M,,,27,1.3
Australia,New South Wales,1976,TONGUE,F,,,7,0.3
Australia,New South Wales,1976,TONGUE,P,,,34,0.8
Australia,Victoria,1976,TONGUE,M,,,16,1.1
Australia,Victoria,1976,TONGUE,F,,,14,0.9
Australia,Victoria,1976,TONGUE,P,,,30,1.1
Australia,Queensland,1976,TONGUE,M,,,9,1.2
Australia,Queensland,1976,TONGUE,F,,,3,0.3
Australia,Queensland,1976,TONGUE,P,,,12,0.8
Australia,Western Australia,1976,TONGUE,M,,,2,0.6
Australia,Western Australia,1976,TONGUE,F,,,3,0.7
Australia,Western Australia,1976,TONGUE,P,,,5,0.7
Australia,South Australia,1976,TONGUE,M,,,3,0.5
Australia,South Australia,1976,TONGUE,F,,,3,0.5
Australia,South Australia,1976,TONGUE,P,,,6,0.6
Australia,Tasmania,1976,TONGUE,M,,,0,0.0
Australia,Tasmania,1976,TONGUE,F,,,1,0.5
Australia,Tasmania,1976,TONGUE,P,,,1,0.3
Australia,Australian Capital Territory,1976,TONGUE,M,,,0,0.0
Australia,Australian Capital Territory,1976,TONGUE,F,,,0,0.0
Australia,Australian Capital Territory,1976,TONGUE,P,,,0,0.0
Australia,Northern Territory,1976,TONGUE,M,,,0,0.0
Australia,Northern Territory,1976,TONGUE,F,,,0,0.0
Australia,Northern Territory,1976,TONGUE,P,,,0,0.0
Australia,New South Wales,1977,MOUTH,M,,,32,2.0
Australia,New South Wales,1977,MOUTH,F,,,13,0.5
Australia,New South Wales,1977,MOUTH,P,,,45,1.1
Australia,Victoria,1977,MOUTH,M,,,24,1.8
Australia,Victoria,1977,MOUTH,F,,,11,0.7
Australia,Victoria,1977,MOUTH,P,,,35,1.2
Australia,Queensland,1977,MOUTH,M,,,8,1.1
Australia,Queensland,1977,MOUTH,F,,,6,0.7
Australia,Queensland,1977,MOUTH,P,,,14,0.9
Australia,Western Australia,1977,MOUTH,M,,,8,1.1
Australia,Western Australia,1977,MOUTH,F,,,6,0.7
Australia,Western Australia,1977,MOUTH,P,,,14,0.9
Australia,South Australia,1977,MOUTH,M,,,4,1.0
Australia,South Australia,1977,MOUTH,F,,,1,0.2
Australia,South Australia,1977,MOUTH,P,,,5,0.5
Australia,Tasmania,1977,MOUTH,M,,,0,0.0
Australia,Tasmania,1977,MOUTH,F,,,1,0.7
Australia,Tasmania,1977,MOUTH,P,,,1,0.4
Australia,Australian Capital Territory,1977,MOUTH,M,,,0,0.0
Australia,Australian Capital Territory,1977,MOUTH,F,,,0,0.0
Australia,Australian Capital Territory,1977,MOUTH,P,,,0,0.0
Australia,Northern Territory,1977,MOUTH,M,,,0,0.0
Australia,Northern Territory,1977,MOUTH,F,,,0,0.0
Australia,Northern Territory,1977,MOUTH,P,,,0,0.0
Australia,New South Wales,1977,LIP,M,,,6,0.5
Australia,New South Wales,1977,LIP,F,,,3,0.1
Australia,New South Wales,1977,LIP,P,,,9,0.3
Australia,Victoria,1977,LIP,M,,,4,0.3
Australia,Victoria,1977,LIP,F,,,1,0.1
Australia,Victoria,1977,LIP,P,,,5,0.2
Australia,Queensland,1977,LIP,M,,,0,0.0
Australia,Queensland,1977,LIP,F,,,1,0.2
Australia,Queensland,1977,LIP,P,,,1,0.1
Australia,Western Australia,1977,LIP,M,,,0,0.0
Australia,Western Australia,1977,LIP,F,,,0,0.0
Australia,Western Australia,1977,LIP,P,,,0,0.0
Australia,South Australia,1977,LIP,M,,,2,0.4
Australia,South Australia,1977,LIP,F,,,1,0.2
Australia,South Australia,1977,LIP,P,,,3,0.3
Australia,Tasmania,1977,LIP,M,,,0,0.0
Australia,Tasmania,1977,LIP,F,,,0,0.0
Australia,Tasmania,1977,LIP,P,,,0,0.0
Australia,Australian Capital Territory,1977,LIP,M,,,0,0.0
Australia,Australian Capital Territory,1977,LIP,F,,,0,0.0
Australia,Australian Capital Territory,1977,LIP,P,,,0,0.0
Australia,Northern Territory,1977,LIP,M,,,0,0.0
Australia,Northern Territory,1977,LIP,F,,,0,0.0
Australia,Northern Territory,1977,LIP,P,,,0,0.0
Australia,New South Wales,1977,OESOPHAGEAL,M,,,111,6.9
Australia,New South Wales,1977,OESOPHAGEAL,F,,,61,2.8
Australia,New South Wales,1977,OESOPHAGEAL,P,,,172,4.5
Australia,Victoria,1977,OESOPHAGEAL,M,,,109,8.5
Australia,Victoria,1977,OESOPHAGEAL,F,,,56,3.5
Australia,Victoria,1977,OESOPHAGEAL,P,,,165,5.7
Australia,Queensland,1977,OESOPHAGEAL,M,,,60,8.2
Australia,Queensland,1977,OESOPHAGEAL,F,,,19,2.2
Australia,Queensland,1977,OESOPHAGEAL,P,,,79,4.9
Australia,Western Australia,1977,OESOPHAGEAL,M,,,17,5.1
Australia,Western Australia,1977,OESOPHAGEAL,F,,,7,1.7
Australia,Western Australia,1977,OESOPHAGEAL,P,,,24,3.2
Australia,South Australia,1977,OESOPHAGEAL,M,,,37,8.2
Australia,South Australia,1977,OESOPHAGEAL,F,,,12,2.0
Australia,South Australia,1977,OESOPHAGEAL,P,,,49,4.7
Australia,Tasmania,1977,OESOPHAGEAL,M,,,12,10.5
Australia,Tasmania,1977,OESOPHAGEAL,F,,,12,6.4
Australia,Tasmania,1977,OESOPHAGEAL,P,,,24,7.5
Australia,Australian Capital Territory,1977,OESOPHAGEAL,M,,,3,4.2
Australia,Australian Capital Territory,1977,OESOPHAGEAL,F,,,0,0.0
Australia,Australian Capital Territory,1977,OESOPHAGEAL,P,,,3,2.2
Australia,Northern Territory,1977,OESOPHAGEAL,M,,,6,66.2
Australia,Northern Territory,1977,OESOPHAGEAL,F,,,0,0.0
Australia,Northern Territory,1977,OESOPHAGEAL,P,,,6,38.6
Australia,New South Wales,1977,THYROID,M,,,5,0.2
Australia,New South Wales,1977,THYROID,F,,,17,0.8
Australia,New South Wales,1977,THYROID,P,,,22,0.6
Australia,Victoria,1977,THYROID,M,,,5,0.3
Australia,Victoria,1977,THYROID,F,,,14,0.8
Australia,Victoria,1977,THYROID,P,,,19,0.6
Australia,Queensland,1977,THYROID,M,,,0,0.0
Australia,Queensland,1977,THYROID,F,,,5,0.5
Australia,Queensland,1977,THYROID,P,,,5,0.3
Australia,Western Australia,1977,THYROID,M,,,2,0.4
Australia,Western Australia,1977,THYROID,F,,,4,1.0
Australia,Western Australia,1977,THYROID,P,,,6,0.7
Australia,South Australia,1977,THYROID,M,,,2,0.7
Australia,South Australia,1977,THYROID,F,,,2,0.4
Australia,South Australia,1977,THYROID,P,,,4,0.5
Australia,Tasmania,1977,THYROID,M,,,0,0.0
Australia,Tasmania,1977,THYROID,F,,,0,0.0
Australia,Tasmania,1977,THYROID,P,,,0,0.0
Australia,Australian Capital Territory,1977,THYROID,M,,,0,0.0
Australia,Australian Capital Territory,1977,THYROID,F,,,0,0.0
Australia,Australian Capital Territory,1977,THYROID,P,,,0,0.0
Australia,Northern Territory,1977,THYROID,M,,,0,0.0
Australia,Northern Territory,1977,THYROID,F,,,2,9.6
Australia,Northern Territory,1977,THYROID,P,,,2,4.1
Australia,New South Wales,1977,TONGUE,M,,,18,1.0
Australia,New South Wales,1977,TONGUE,F,,,13,0.6
Australia,New South Wales,1977,TONGUE,P,,,31,0.8
Australia,Victoria,1977,TONGUE,M,,,17,1.2
Australia,Victoria,1977,TONGUE,F,,,9,0.5
Australia,Victoria,1977,TONGUE,P,,,26,0.8
Australia,Queensland,1977,TONGUE,M,,,10,1.2
Australia,Queensland,1977,TONGUE,F,,,4,0.5
Australia,Queensland,1977,TONGUE,P,,,14,0.9
Australia,Western Australia,1977,TONGUE,M,,,7,1.7
Australia,Western Australia,1977,TONGUE,F,,,2,0.4
Australia,Western Australia,1977,TONGUE,P,,,9,1.0
Australia,South Australia,1977,TONGUE,M,,,6,1.3
Australia,South Australia,1977,TONGUE,F,,,2,0.4
Australia,South Australia,1977,TONGUE,P,,,8,0.8
Australia,Tasmania,1977,TONGUE,M,,,3,1.6
Australia,Tasmania,1977,TONGUE,F,,,2,1.3
Australia,Tasmania,1977,TONGUE,P,,,5,1.6
Australia,Australian Capital Territory,1977,TONGUE,M,,,1,1.5
Australia,Australian Capital Territory,1977,TONGUE,F,,,0,0.0
Australia,Australian Capital Territory,1977,TONGUE,P,,,1,0.8
Australia,Northern Territory,1977,TONGUE,M,,,0,0.0
Australia,Northern Territory,1977,TONGUE,F,,,0,0.0
Australia,Northern Territory,1977,TONGUE,P,,,0,0.0
Australia,New South Wales,1978,MOUTH,M,,,22,1.1
Australia,New South Wales,1978,MOUTH,F,,,9,0.4
Australia,New South Wales,1978,MOUTH,P,,,31,0.8
Australia,Victoria,1978,MOUTH,M,,,21,1.3
Australia,Victoria,1978,MOUTH,F,,,11,0.6
Australia,Victoria,1978,MOUTH,P,,,32,1.0
Australia,Queensland,1978,MOUTH,M,,,8,0.9
Australia,Queensland,1978,MOUTH,F,,,6,0.7
Australia,Queensland,1978,MOUTH,P,,,14,0.8
Australia,Western Australia,1978,MOUTH,M,,,8,0.9
Australia,Western Australia,1978,MOUTH,F,,,6,0.7
Australia,Western Australia,1978,MOUTH,P,,,14,0.8
Australia,South Australia,1978,MOUTH,M,,,2,0.4
Australia,South Australia,1978,MOUTH,F,,,4,0.8
Australia,South Australia,1978,MOUTH,P,,,6,0.7
Australia,Tasmania,1978,MOUTH,M,,,1,0.5
Australia,Tasmania,1978,MOUTH,F,,,0,0.0
Australia,Tasmania,1978,MOUTH,P,,,1,0.2
Australia,Australian Capital Territory,1978,MOUTH,M,,,0,0.0
Australia,Australian Capital Territory,1978,MOUTH,F,,,0,0.0
Australia,Australian Capital Territory,1978,MOUTH,P,,,0,0.0
Australia,Northern Territory,1978,MOUTH,M,,,1,15.4
Australia,Northern Territory,1978,MOUTH,F,,,0,0.0
Australia,Northern Territory,1978,MOUTH,P,,,1,8.9
Australia,New South Wales,1978,LIP,M,,,2,0.1
Australia,New South Wales,1978,LIP,F,,,1,0.0
Australia,New South Wales,1978,LIP,P,,,3,0.1
Australia,Victoria,1978,LIP,M,,,3,0.2
Australia,Victoria,1978,LIP,F,,,1,0.1
Australia,Victoria,1978,LIP,P,,,4,0.1
Australia,Queensland,1978,LIP,M,,,1,0.1
Australia,Queensland,1978,LIP,F,,,1,0.1
Australia,Queensland,1978,LIP,P,,,2,0.1
Australia,Western Australia,1978,LIP,M,,,0,0.0
Australia,Western Australia,1978,LIP,F,,,0,0.0
Australia,Western Australia,1978,LIP,P,,,0,0.0
Australia,South Australia,1978,LIP,M,,,1,0.3
Australia,South Australia,1978,LIP,F,,,0,0.0
Australia,South Australia,1978,LIP,P,,,1,0.1
Australia,Tasmania,1978,LIP,M,,,0,0.0
Australia,Tasmania,1978,LIP,F,,,0,0.0
Australia,Tasmania,1978,LIP,P,,,0,0.0
Australia,Australian Capital Territory,1978,LIP,M,,,0,0.0
Australia,Australian Capital Territory,1978,LIP,F,,,0,0.0
Australia,Australian Capital Territory,1978,LIP,P,,,0,0.0
Australia,Northern Territory,1978,LIP,M,,,0,0.0
Australia,Northern Territory,1978,LIP,F,,,0,0.0
Australia,Northern Territory,1978,LIP,P,,,0,0.0
Australia,New South Wales,1978,OESOPHAGEAL,M,,,125,7.1
Australia,New South Wales,1978,OESOPHAGEAL,F,,,92,4.2
Australia,New South Wales,1978,OESOPHAGEAL,P,,,217,5.6
Australia,Victoria,1978,OESOPHAGEAL,M,,,101,7.8
Australia,Victoria,1978,OESOPHAGEAL,F,,,56,3.4
Australia,Victoria,1978,OESOPHAGEAL,P,,,157,5.3
Australia,Queensland,1978,OESOPHAGEAL,M,,,42,6.0
Australia,Queensland,1978,OESOPHAGEAL,F,,,27,3.2
Australia,Queensland,1978,OESOPHAGEAL,P,,,69,4.4
Australia,Western Australia,1978,OESOPHAGEAL,M,,,26,6.7
Australia,Western Australia,1978,OESOPHAGEAL,F,,,6,1.3
Australia,Western Australia,1978,OESOPHAGEAL,P,,,32,3.8
Australia,South Australia,1978,OESOPHAGEAL,M,,,29,7.4
Australia,South Australia,1978,OESOPHAGEAL,F,,,11,1.9
Australia,South Australia,1978,OESOPHAGEAL,P,,,40,3.9
Australia,Tasmania,1978,OESOPHAGEAL,M,,,8,5.2
Australia,Tasmania,1978,OESOPHAGEAL,F,,,11,7.0
Australia,Tasmania,1978,OESOPHAGEAL,P,,,19,6.6
Australia,Australian Capital Territory,1978,OESOPHAGEAL,M,,,0,0.0
Australia,Australian Capital Territory,1978,OESOPHAGEAL,F,,,3,7.5
Australia,Australian Capital Territory,1978,OESOPHAGEAL,P,,,3,4.1
Australia,Northern Territory,1978,OESOPHAGEAL,M,,,0,0.0
Australia,Northern Territory,1978,OESOPHAGEAL,F,,,0,0.0
Australia,Northern Territory,1978,OESOPHAGEAL,P,,,0,0.0
Australia,New South Wales,1978,THYROID,M,,,5,0.3
Australia,New South Wales,1978,THYROID,F,,,17,0.8
Australia,New South Wales,1978,THYROID,P,,,22,0.6
Australia,Victoria,1978,THYROID,M,,,7,0.5
Australia,Victoria,1978,THYROID,F,,,11,0.7
Australia,Victoria,1978,THYROID,P,,,18,0.6
Australia,Queensland,1978,THYROID,M,,,1,0.2
Australia,Queensland,1978,THYROID,F,,,10,1.1
Australia,Queensland,1978,THYROID,P,,,11,0.7
Australia,Western Australia,1978,THYROID,M,,,0,0.0
Australia,Western Australia,1978,THYROID,F,,,1,0.2
Australia,Western Australia,1978,THYROID,P,,,1,0.1
Australia,South Australia,1978,THYROID,M,,,2,0.4
