station_number,lat,long,station_name,year,tmax
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1982,22.5
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1983,22.0
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1984,21.6
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1985,21.6
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1986,21.9
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1987,22.0
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1988,22.6
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1989,21.8
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1990,22.2
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1991,22.7
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1992,21.4
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1993,22.0
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1994,22.3
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1995,21.9
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1996,22.0
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1997,22.3
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1998,22.2
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1999,21.7
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2000,22.1
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2001,22.7
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2002,22.6
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2003,21.8
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2004,22.4
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2005,22.4
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2006,99999.9
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2007,21.9
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2008,21.4
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2009,22.3
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2010,22.1
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2011,22.1
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2012,21.9
033257,-20.02,148.22,BOWEN AP,1910,28.9
033257,-20.02,148.22,BOWEN AP,1911,28.2
033257,-20.02,148.22,BOWEN AP,1912,28.6
033257,-20.02,148.22,BOWEN AP,1913,28.0
033257,-20.02,148.22,BOWEN AP,1914,28.2
033257,-20.02,148.22,BOWEN AP,1915,29.1
033257,-20.02,148.22,BOWEN AP,1916,28.6
033257,-20.02,148.22,BOWEN AP,1917,28.0
033257,-20.02,148.22,BOWEN AP,1918,28.2
033257,-20.02,148.22,BOWEN AP,1919,28.4
033257,-20.02,148.22,BOWEN AP,1920,28.5
033257,-20.02,148.22,BOWEN AP,1921,28.4
033257,-20.02,148.22,BOWEN AP,1922,28.7
033257,-20.02,148.22,BOWEN AP,1923,29.0
033257,-20.02,148.22,BOWEN AP,1924,28.6
033257,-20.02,148.22,BOWEN AP,1925,28.2
033257,-20.02,148.22,BOWEN AP,1926,29.1
033257,-20.02,148.22,BOWEN AP,1927,28.4
033257,-20.02,148.22,BOWEN AP,1928,28.5
033257,-20.02,148.22,BOWEN AP,1929,28.4
033257,-20.02,148.22,BOWEN AP,1930,28.3
033257,-20.02,148.22,BOWEN AP,1931,29.3
033257,-20.02,148.22,BOWEN AP,1932,28.8
033257,-20.02,148.22,BOWEN AP,1933,28.1
033257,-20.02,148.22,BOWEN AP,1934,28.1
033257,-20.02,148.22,BOWEN AP,1935,29.0
033257,-20.02,148.22,BOWEN AP,1936,28.1
033257,-20.02,148.22,BOWEN AP,1937,28.6
033257,-20.02,148.22,BOWEN AP,1938,29.3
033257,-20.02,148.22,BOWEN AP,1939,28.9
033257,-20.02,148.22,BOWEN AP,1940,28.5
033257,-20.02,148.22,BOWEN AP,1941,28.4
033257,-20.02,148.22,BOWEN AP,1942,29.6
033257,-20.02,148.22,BOWEN AP,1943,30.0
033257,-20.02,148.22,BOWEN AP,1944,28.8
033257,-20.02,148.22,BOWEN AP,1945,28.8
033257,-20.02,148.22,BOWEN AP,1946,29.6
033257,-20.02,148.22,BOWEN AP,1947,29.0
033257,-20.02,148.22,BOWEN AP,1948,28.4
033257,-20.02,148.22,BOWEN AP,1949,28.3
033257,-20.02,148.22,BOWEN AP,1950,28.1
033257,-20.02,148.22,BOWEN AP,1951,29.3
033257,-20.02,148.22,BOWEN AP,1952,28.9
033257,-20.02,148.22,BOWEN AP,1953,28.7
033257,-20.02,148.22,BOWEN AP,1954,28.3
033257,-20.02,148.22,BOWEN AP,1955,28.4
033257,-20.02,148.22,BOWEN AP,1956,27.8
033257,-20.02,148.22,BOWEN AP,1957,27.8
033257,-20.02,148.22,BOWEN AP,1958,28.0
033257,-20.02,148.22,BOWEN AP,1959,28.2
033257,-20.02,148.22,BOWEN AP,1960,28.0
033257,-20.02,148.22,BOWEN AP,1961,28.3
033257,-20.02,148.22,BOWEN AP,1962,28.1
033257,-20.02,148.22,BOWEN AP,1963,27.5
033257,-20.02,148.22,BOWEN AP,1964,28.6
033257,-20.02,148.22,BOWEN AP,1965,27.9
033257,-20.02,148.22,BOWEN AP,1966,28.2
033257,-20.02,148.22,BOWEN AP,1967,27.7
033257,-20.02,148.22,BOWEN AP,1968,28.0
033257,-20.02,148.22,BOWEN AP,1969,28.6
033257,-20.02,148.22,BOWEN AP,1970,28.2
033257,-20.02,148.22,BOWEN AP,1971,28.3
033257,-20.02,148.22,BOWEN AP,1972,27.8
033257,-20.02,148.22,BOWEN AP,1973,28.6
033257,-20.02,148.22,BOWEN AP,1974,27.1
033257,-20.02,148.22,BOWEN AP,1975,28.7
033257,-20.02,148.22,BOWEN AP,1976,28.4
033257,-20.02,148.22,BOWEN AP,1977,28.0
033257,-20.02,148.22,BOWEN AP,1978,28.0
033257,-20.02,148.22,BOWEN AP,1979,27.8
033257,-20.02,148.22,BOWEN AP,1980,28.4
033257,-20.02,148.22,BOWEN AP,1981,28.2
033257,-20.02,148.22,BOWEN AP,1982,28.2
033257,-20.02,148.22,BOWEN AP,1983,28.3
033257,-20.02,148.22,BOWEN AP,1984,28.3
033257,-20.02,148.22,BOWEN AP,1985,28.6
033257,-20.02,148.22,BOWEN AP,1986,29.0
033257,-20.02,148.22,BOWEN AP,1987,29.0
033257,-20.02,148.22,BOWEN AP,1988,28.4
033257,-20.02,148.22,BOWEN AP,1989,27.9
033257,-20.02,148.22,BOWEN AP,1990,28.5
033257,-20.02,148.22,BOWEN AP,1991,28.5
033257,-20.02,148.22,BOWEN AP,1992,29.1
033257,-20.02,148.22,BOWEN AP,1993,28.8
033257,-20.02,148.22,BOWEN AP,1994,28.5
033257,-20.02,148.22,BOWEN AP,1995,28.7
033257,-20.02,148.22,BOWEN AP,1996,28.8
033257,-20.02,148.22,BOWEN AP,1997,28.2
033257,-20.02,148.22,BOWEN AP,1998,29.0
033257,-20.02,148.22,BOWEN AP,1999,28.2
033257,-20.02,148.22,BOWEN AP,2000,27.8
033257,-20.02,148.22,BOWEN AP,2001,29.0
033257,-20.02,148.22,BOWEN AP,2002,29.2
033257,-20.02,148.22,BOWEN AP,2003,28.9
033257,-20.02,148.22,BOWEN AP,2004,99999.9
033257,-20.02,148.22,BOWEN AP,2005,29.1
033257,-20.02,148.22,BOWEN AP,2006,99999.9
033257,-20.02,148.22,BOWEN AP,2007,99999.9
033257,-20.02,148.22,BOWEN AP,2008,99999.9
033257,-20.02,148.22,BOWEN AP,2009,28.9
033257,-20.02,148.22,BOWEN AP,2010,99999.9
033257,-20.02,148.22,BOWEN AP,2011,28.0
033257,-20.02,148.22,BOWEN AP,2012,28.2
018192,-34.60,135.88,PORT LINCOLN AWS,1910,19.7
018192,-34.60,135.88,PORT LINCOLN AWS,1911,19.9
018192,-34.60,135.88,PORT LINCOLN AWS,1912,20.3
018192,-34.60,135.88,PORT LINCOLN AWS,1913,20.0
018192,-34.60,135.88,PORT LINCOLN AWS,1914,20.9
018192,-34.60,135.88,PORT LINCOLN AWS,1915,19.8
018192,-34.60,135.88,PORT LINCOLN AWS,1916,19.3
018192,-34.60,135.88,PORT LINCOLN AWS,1917,19.0
018192,-34.60,135.88,PORT LINCOLN AWS,1918,20.2
018192,-34.60,135.88,PORT LINCOLN AWS,1919,20.7
018192,-34.60,135.88,PORT LINCOLN AWS,1920,19.9
018192,-34.60,135.88,PORT LINCOLN AWS,1921,20.8
018192,-34.60,135.88,PORT LINCOLN AWS,1922,20.0
018192,-34.60,135.88,PORT LINCOLN AWS,1923,19.7
018192,-34.60,135.88,PORT LINCOLN AWS,1924,18.9
018192,-34.60,135.88,PORT LINCOLN AWS,1925,19.5
018192,-34.60,135.88,PORT LINCOLN AWS,1926,20.0
018192,-34.60,135.88,PORT LINCOLN AWS,1927,19.1
018192,-34.60,135.88,PORT LINCOLN AWS,1928,19.9
018192,-34.60,135.88,PORT LINCOLN AWS,1929,19.1
018192,-34.60,135.88,PORT LINCOLN AWS,1930,20.0
018192,-34.60,135.88,PORT LINCOLN AWS,1931,19.0
018192,-34.60,135.88,PORT LINCOLN AWS,1932,18.8
018192,-34.60,135.88,PORT LINCOLN AWS,1933,18.9
018192,-34.60,135.88,PORT LINCOLN AWS,1934,20.3
018192,-34.60,135.88,PORT LINCOLN AWS,1935,19.5
018192,-34.60,135.88,PORT LINCOLN AWS,1936,19.5
018192,-34.60,135.88,PORT LINCOLN AWS,1937,19.6
018192,-34.60,135.88,PORT LINCOLN AWS,1938,19.5
018192,-34.60,135.88,PORT LINCOLN AWS,1939,19.7
018192,-34.60,135.88,PORT LINCOLN AWS,1940,19.6
018192,-34.60,135.88,PORT LINCOLN AWS,1941,19.6
018192,-34.60,135.88,PORT LINCOLN AWS,1942,19.8
018192,-34.60,135.88,PORT LINCOLN AWS,1943,19.0
018192,-34.60,135.88,PORT LINCOLN AWS,1944,19.1
018192,-34.60,135.88,PORT LINCOLN AWS,1945,19.1
018192,-34.60,135.88,PORT LINCOLN AWS,1946,18.8
018192,-34.60,135.88,PORT LINCOLN AWS,1947,19.4
018192,-34.60,135.88,PORT LINCOLN AWS,1948,19.0
018192,-34.60,135.88,PORT LINCOLN AWS,1949,18.6
018192,-34.60,135.88,PORT LINCOLN AWS,1950,19.6
018192,-34.60,135.88,PORT LINCOLN AWS,1951,19.4
018192,-34.60,135.88,PORT LINCOLN AWS,1952,18.6
018192,-34.60,135.88,PORT LINCOLN AWS,1953,19.5
018192,-34.60,135.88,PORT LINCOLN AWS,1954,19.3
018192,-34.60,135.88,PORT LINCOLN AWS,1955,19.5
018192,-34.60,135.88,PORT LINCOLN AWS,1956,19.1
018192,-34.60,135.88,PORT LINCOLN AWS,1957,20.0
018192,-34.60,135.88,PORT LINCOLN AWS,1958,19.0
018192,-34.60,135.88,PORT LINCOLN AWS,1959,19.9
018192,-34.60,135.88,PORT LINCOLN AWS,1960,18.8
018192,-34.60,135.88,PORT LINCOLN AWS,1961,20.7
018192,-34.60,135.88,PORT LINCOLN AWS,1962,20.3
018192,-34.60,135.88,PORT LINCOLN AWS,1963,19.1
018192,-34.60,135.88,PORT LINCOLN AWS,1964,19.2
018192,-34.60,135.88,PORT LINCOLN AWS,1965,19.9
018192,-34.60,135.88,PORT LINCOLN AWS,1966,19.5
018192,-34.60,135.88,PORT LINCOLN AWS,1967,20.1
018192,-34.60,135.88,PORT LINCOLN AWS,1968,19.9
018192,-34.60,135.88,PORT LINCOLN AWS,1969,19.6
018192,-34.60,135.88,PORT LINCOLN AWS,1970,19.4
018192,-34.60,135.88,PORT LINCOLN AWS,1971,19.5
018192,-34.60,135.88,PORT LINCOLN AWS,1972,20.0
018192,-34.60,135.88,PORT LINCOLN AWS,1973,20.3
018192,-34.60,135.88,PORT LINCOLN AWS,1974,19.8
018192,-34.60,135.88,PORT LINCOLN AWS,1975,19.8
018192,-34.60,135.88,PORT LINCOLN AWS,1976,19.5
018192,-34.60,135.88,PORT LINCOLN AWS,1977,20.4
018192,-34.60,135.88,PORT LINCOLN AWS,1978,19.9
018192,-34.60,135.88,PORT LINCOLN AWS,1979,20.2
018192,-34.60,135.88,PORT LINCOLN AWS,1980,20.9
018192,-34.60,135.88,PORT LINCOLN AWS,1981,20.5
018192,-34.60,135.88,PORT LINCOLN AWS,1982,20.6
018192,-34.60,135.88,PORT LINCOLN AWS,1983,20.2
018192,-34.60,135.88,PORT LINCOLN AWS,1984,20.0
018192,-34.60,135.88,PORT LINCOLN AWS,1985,20.0
018192,-34.60,135.88,PORT LINCOLN AWS,1986,19.7
018192,-34.60,135.88,PORT LINCOLN AWS,1987,20.3
018192,-34.60,135.88,PORT LINCOLN AWS,1988,21.2
018192,-34.60,135.88,PORT LINCOLN AWS,1989,20.5
018192,-34.60,135.88,PORT LINCOLN AWS,1990,20.8
018192,-34.60,135.88,PORT LINCOLN AWS,1991,20.7
018192,-34.60,135.88,PORT LINCOLN AWS,1992,19.7
018192,-34.60,135.88,PORT LINCOLN AWS,1993,21.2
018192,-34.60,135.88,PORT LINCOLN AWS,1994,21.1
018192,-34.60,135.88,PORT LINCOLN AWS,1995,19.6
018192,-34.60,135.88,PORT LINCOLN AWS,1996,19.6
018192,-34.60,135.88,PORT LINCOLN AWS,1997,20.0
018192,-34.60,135.88,PORT LINCOLN AWS,1998,20.2
018192,-34.60,135.88,PORT LINCOLN AWS,1999,20.1
018192,-34.60,135.88,PORT LINCOLN AWS,2000,21.0
018192,-34.60,135.88,PORT LINCOLN AWS,2001,20.8
018192,-34.60,135.88,PORT LINCOLN AWS,2002,21.2
018192,-34.60,135.88,PORT LINCOLN AWS,2003,20.7
018192,-34.60,135.88,PORT LINCOLN AWS,2004,21.3
018192,-34.60,135.88,PORT LINCOLN AWS,2005,21.5
018192,-34.60,135.88,PORT LINCOLN AWS,2006,21.3
018192,-34.60,135.88,PORT LINCOLN AWS,2007,22.1
018192,-34.60,135.88,PORT LINCOLN AWS,2008,21.3
018192,-34.60,135.88,PORT LINCOLN AWS,2009,21.8
018192,-34.60,135.88,PORT LINCOLN AWS,2010,20.9
018192,-34.60,135.88,PORT LINCOLN AWS,2011,21.2
018192,-34.60,135.88,PORT LINCOLN AWS,2012,21.8
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1910,28.6
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1911,28.8
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1912,29.3
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1913,28.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1914,29.7
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1915,28.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1916,28.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1917,27.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1918,28.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1919,29.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1920,27.5
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1921,29.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1922,28.5
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1923,29.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1924,29.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1925,27.9
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1926,28.8
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1927,28.6
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1928,29.6
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1929,27.8
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1930,28.9
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1931,26.8
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1932,28.6
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1933,28.5
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1934,28.5
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1935,28.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1936,29.5
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1937,28.3
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1938,28.9
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1939,28.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1940,29.5
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1941,28.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1942,26.7
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1943,28.4
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1944,29.3
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1945,28.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1946,27.3
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1947,27.7
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1948,28.5
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1949,28.6
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1950,29.3
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1951,28.4
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1952,27.7
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1953,28.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1954,28.8
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1955,27.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1956,28.3
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1957,29.4
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1958,28.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1959,29.9
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1960,27.4
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1961,28.9
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1962,29.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1963,27.8
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1964,28.3
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1965,28.7
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1966,28.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1967,28.9
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1968,27.3
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1969,29.8
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1970,29.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1971,28.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1972,29.4
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1973,28.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1974,28.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1975,27.8
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1976,29.4
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1977,30.4
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1978,28.9
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1979,29.5
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1980,29.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1981,29.4
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1982,29.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1983,30.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1984,28.4
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1985,29.6
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1986,28.3
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1987,28.8
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1988,29.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1989,28.4
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1990,28.8
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1991,30.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1992,27.5
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1993,28.5
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1994,30.6
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1995,28.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1996,29.3
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1997,28.6
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1998,29.6
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1999,28.8
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2000,28.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2001,28.7
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2002,30.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2003,29.5
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2004,29.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2005,30.3
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2006,29.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2007,30.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2008,29.6
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2009,30.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2010,30.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2011,28.7
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2012,29.4
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1910,22.0
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1911,21.3
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1912,21.5
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1913,21.8
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1914,23.1
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1915,21.0
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1916,20.5
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1917,20.2
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1918,21.2
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1919,22.7
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1920,21.0
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1921,22.0
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1922,22.2
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1923,21.9
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1924,20.0
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1925,22.1
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1926,21.2
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1927,21.8
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1928,21.3
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1929,21.5
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1930,22.5
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1931,20.3
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1932,21.3
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1933,21.8
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1934,21.3
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1935,21.3
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1936,21.5
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1937,22.0
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1938,22.9
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1939,20.8
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1940,22.8
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1941,21.6
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1942,21.8
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1943,21.3
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1944,22.0
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1945,21.5
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1946,21.0
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1947,21.1
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1948,20.9
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1949,20.5
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1950,21.8
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1951,21.7
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1952,21.3
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1953,21.7
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1954,22.1
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1955,20.7
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1956,20.2
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1957,22.6
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1958,22.3
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1959,22.5
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1960,21.3
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1961,22.7
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1962,22.0
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1963,21.9
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1964,21.4
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1965,22.0
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1966,20.8
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1967,22.6
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1968,21.5
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1969,21.6
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1970,20.9
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1971,21.6
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1972,22.8
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1973,21.4
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1974,20.9
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1975,21.4
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1976,22.0
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1977,22.5
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1978,21.4
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1979,22.3
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1980,22.4
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1981,22.1
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1982,22.3
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1983,21.6
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1984,21.2
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1985,21.6
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1986,21.1
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1987,21.8
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1988,22.4
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1989,21.5
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1990,22.1
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1991,22.4
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1992,20.7
