station_number,lat,long,station_name,year,tmin
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1981,15.0
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1982,14.4
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1983,15.0
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1984,14.2
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1985,14.8
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1986,14.6
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1987,14.9
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1988,15.4
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1989,15.0
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1990,15.1
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1991,15.0
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1992,14.6
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1993,14.8
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1994,14.4
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1995,14.6
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1996,14.6
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1997,15.1
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1998,15.4
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,1999,15.2
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2000,14.6
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2001,14.7
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2002,15.0
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2003,14.8
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2004,14.7
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2005,15.3
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2006,99999.9
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2007,15.2
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2008,14.6
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2009,99999.9
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2010,15.5
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2011,15.3
061055,-32.92,151.80,NEWCASTLE NOBBYS SIGNAL STATIO,2012,14.8
033257,-20.02,148.22,BOWEN AP,1910,18.8
033257,-20.02,148.22,BOWEN AP,1911,17.5
033257,-20.02,148.22,BOWEN AP,1912,18.8
033257,-20.02,148.22,BOWEN AP,1913,17.7
033257,-20.02,148.22,BOWEN AP,1914,18.4
033257,-20.02,148.22,BOWEN AP,1915,19.3
033257,-20.02,148.22,BOWEN AP,1916,19.1
033257,-20.02,148.22,BOWEN AP,1917,18.0
033257,-20.02,148.22,BOWEN AP,1918,17.8
033257,-20.02,148.22,BOWEN AP,1919,17.8
033257,-20.02,148.22,BOWEN AP,1920,18.5
033257,-20.02,148.22,BOWEN AP,1921,18.8
033257,-20.02,148.22,BOWEN AP,1922,18.1
033257,-20.02,148.22,BOWEN AP,1923,17.8
033257,-20.02,148.22,BOWEN AP,1924,19.1
033257,-20.02,148.22,BOWEN AP,1925,18.0
033257,-20.02,148.22,BOWEN AP,1926,18.9
033257,-20.02,148.22,BOWEN AP,1927,18.5
033257,-20.02,148.22,BOWEN AP,1928,18.3
033257,-20.02,148.22,BOWEN AP,1929,18.0
033257,-20.02,148.22,BOWEN AP,1930,18.4
033257,-20.02,148.22,BOWEN AP,1931,19.3
033257,-20.02,148.22,BOWEN AP,1932,18.8
033257,-20.02,148.22,BOWEN AP,1933,18.4
033257,-20.02,148.22,BOWEN AP,1934,17.8
033257,-20.02,148.22,BOWEN AP,1935,17.8
033257,-20.02,148.22,BOWEN AP,1936,18.3
033257,-20.02,148.22,BOWEN AP,1937,17.9
033257,-20.02,148.22,BOWEN AP,1938,18.7
033257,-20.02,148.22,BOWEN AP,1939,18.1
033257,-20.02,148.22,BOWEN AP,1940,18.3
033257,-20.02,148.22,BOWEN AP,1941,17.2
033257,-20.02,148.22,BOWEN AP,1942,18.5
033257,-20.02,148.22,BOWEN AP,1943,18.0
033257,-20.02,148.22,BOWEN AP,1944,17.3
033257,-20.02,148.22,BOWEN AP,1945,17.7
033257,-20.02,148.22,BOWEN AP,1946,16.8
033257,-20.02,148.22,BOWEN AP,1947,18.7
033257,-20.02,148.22,BOWEN AP,1948,17.9
033257,-20.02,148.22,BOWEN AP,1949,18.1
033257,-20.02,148.22,BOWEN AP,1950,18.5
033257,-20.02,148.22,BOWEN AP,1951,17.8
033257,-20.02,148.22,BOWEN AP,1952,18.8
033257,-20.02,148.22,BOWEN AP,1953,17.8
033257,-20.02,148.22,BOWEN AP,1954,18.7
033257,-20.02,148.22,BOWEN AP,1955,18.8
033257,-20.02,148.22,BOWEN AP,1956,19.2
033257,-20.02,148.22,BOWEN AP,1957,19.0
033257,-20.02,148.22,BOWEN AP,1958,19.4
033257,-20.02,148.22,BOWEN AP,1959,18.8
033257,-20.02,148.22,BOWEN AP,1960,18.1
033257,-20.02,148.22,BOWEN AP,1961,18.2
033257,-20.02,148.22,BOWEN AP,1962,18.7
033257,-20.02,148.22,BOWEN AP,1963,18.1
033257,-20.02,148.22,BOWEN AP,1964,19.3
033257,-20.02,148.22,BOWEN AP,1965,18.4
033257,-20.02,148.22,BOWEN AP,1966,18.8
033257,-20.02,148.22,BOWEN AP,1967,18.6
033257,-20.02,148.22,BOWEN AP,1968,18.7
033257,-20.02,148.22,BOWEN AP,1969,19.4
033257,-20.02,148.22,BOWEN AP,1970,19.0
033257,-20.02,148.22,BOWEN AP,1971,18.8
033257,-20.02,148.22,BOWEN AP,1972,18.4
033257,-20.02,148.22,BOWEN AP,1973,20.4
033257,-20.02,148.22,BOWEN AP,1974,18.5
033257,-20.02,148.22,BOWEN AP,1975,19.3
033257,-20.02,148.22,BOWEN AP,1976,18.3
033257,-20.02,148.22,BOWEN AP,1977,18.6
033257,-20.02,148.22,BOWEN AP,1978,18.9
033257,-20.02,148.22,BOWEN AP,1979,19.2
033257,-20.02,148.22,BOWEN AP,1980,19.5
033257,-20.02,148.22,BOWEN AP,1981,19.3
033257,-20.02,148.22,BOWEN AP,1982,18.7
033257,-20.02,148.22,BOWEN AP,1983,19.9
033257,-20.02,148.22,BOWEN AP,1984,19.6
033257,-20.02,148.22,BOWEN AP,1985,19.1
033257,-20.02,148.22,BOWEN AP,1986,19.9
033257,-20.02,148.22,BOWEN AP,1987,20.1
033257,-20.02,148.22,BOWEN AP,1988,19.6
033257,-20.02,148.22,BOWEN AP,1989,19.0
033257,-20.02,148.22,BOWEN AP,1990,19.0
033257,-20.02,148.22,BOWEN AP,1991,19.1
033257,-20.02,148.22,BOWEN AP,1992,19.8
033257,-20.02,148.22,BOWEN AP,1993,20.0
033257,-20.02,148.22,BOWEN AP,1994,19.1
033257,-20.02,148.22,BOWEN AP,1995,20.0
033257,-20.02,148.22,BOWEN AP,1996,19.6
033257,-20.02,148.22,BOWEN AP,1997,19.4
033257,-20.02,148.22,BOWEN AP,1998,20.6
033257,-20.02,148.22,BOWEN AP,1999,19.7
033257,-20.02,148.22,BOWEN AP,2000,19.0
033257,-20.02,148.22,BOWEN AP,2001,19.4
033257,-20.02,148.22,BOWEN AP,2002,19.5
033257,-20.02,148.22,BOWEN AP,2003,20.0
033257,-20.02,148.22,BOWEN AP,2004,19.8
033257,-20.02,148.22,BOWEN AP,2005,20.5
033257,-20.02,148.22,BOWEN AP,2006,99999.9
033257,-20.02,148.22,BOWEN AP,2007,99999.9
033257,-20.02,148.22,BOWEN AP,2008,99999.9
033257,-20.02,148.22,BOWEN AP,2009,19.1
033257,-20.02,148.22,BOWEN AP,2010,99999.9
033257,-20.02,148.22,BOWEN AP,2011,18.2
033257,-20.02,148.22,BOWEN AP,2012,18.3
018192,-34.60,135.88,PORT LINCOLN AWS,1910,10.8
018192,-34.60,135.88,PORT LINCOLN AWS,1911,10.8
018192,-34.60,135.88,PORT LINCOLN AWS,1912,11.0
018192,-34.60,135.88,PORT LINCOLN AWS,1913,10.6
018192,-34.60,135.88,PORT LINCOLN AWS,1914,11.3
018192,-34.60,135.88,PORT LINCOLN AWS,1915,11.2
018192,-34.60,135.88,PORT LINCOLN AWS,1916,10.4
018192,-34.60,135.88,PORT LINCOLN AWS,1917,10.2
018192,-34.60,135.88,PORT LINCOLN AWS,1918,10.8
018192,-34.60,135.88,PORT LINCOLN AWS,1919,10.9
018192,-34.60,135.88,PORT LINCOLN AWS,1920,10.8
018192,-34.60,135.88,PORT LINCOLN AWS,1921,11.2
018192,-34.60,135.88,PORT LINCOLN AWS,1922,10.4
018192,-34.60,135.88,PORT LINCOLN AWS,1923,11.0
018192,-34.60,135.88,PORT LINCOLN AWS,1924,10.1
018192,-34.60,135.88,PORT LINCOLN AWS,1925,10.8
018192,-34.60,135.88,PORT LINCOLN AWS,1926,10.8
018192,-34.60,135.88,PORT LINCOLN AWS,1927,10.5
018192,-34.60,135.88,PORT LINCOLN AWS,1928,10.6
018192,-34.60,135.88,PORT LINCOLN AWS,1929,10.2
018192,-34.60,135.88,PORT LINCOLN AWS,1930,11.4
018192,-34.60,135.88,PORT LINCOLN AWS,1931,10.2
018192,-34.60,135.88,PORT LINCOLN AWS,1932,10.5
018192,-34.60,135.88,PORT LINCOLN AWS,1933,10.3
018192,-34.60,135.88,PORT LINCOLN AWS,1934,11.1
018192,-34.60,135.88,PORT LINCOLN AWS,1935,10.7
018192,-34.60,135.88,PORT LINCOLN AWS,1936,10.6
018192,-34.60,135.88,PORT LINCOLN AWS,1937,10.9
018192,-34.60,135.88,PORT LINCOLN AWS,1938,10.8
018192,-34.60,135.88,PORT LINCOLN AWS,1939,10.9
018192,-34.60,135.88,PORT LINCOLN AWS,1940,10.4
018192,-34.60,135.88,PORT LINCOLN AWS,1941,10.7
018192,-34.60,135.88,PORT LINCOLN AWS,1942,10.8
018192,-34.60,135.88,PORT LINCOLN AWS,1943,10.2
018192,-34.60,135.88,PORT LINCOLN AWS,1944,10.2
018192,-34.60,135.88,PORT LINCOLN AWS,1945,10.2
018192,-34.60,135.88,PORT LINCOLN AWS,1946,10.3
018192,-34.60,135.88,PORT LINCOLN AWS,1947,10.6
018192,-34.60,135.88,PORT LINCOLN AWS,1948,10.2
018192,-34.60,135.88,PORT LINCOLN AWS,1949,10.1
018192,-34.60,135.88,PORT LINCOLN AWS,1950,10.6
018192,-34.60,135.88,PORT LINCOLN AWS,1951,10.7
018192,-34.60,135.88,PORT LINCOLN AWS,1952,9.9
018192,-34.60,135.88,PORT LINCOLN AWS,1953,10.3
018192,-34.60,135.88,PORT LINCOLN AWS,1954,10.2
018192,-34.60,135.88,PORT LINCOLN AWS,1955,10.8
018192,-34.60,135.88,PORT LINCOLN AWS,1956,10.3
018192,-34.60,135.88,PORT LINCOLN AWS,1957,9.8
018192,-34.60,135.88,PORT LINCOLN AWS,1958,10.2
018192,-34.60,135.88,PORT LINCOLN AWS,1959,10.9
018192,-34.60,135.88,PORT LINCOLN AWS,1960,11.1
018192,-34.60,135.88,PORT LINCOLN AWS,1961,11.3
018192,-34.60,135.88,PORT LINCOLN AWS,1962,10.9
018192,-34.60,135.88,PORT LINCOLN AWS,1963,10.7
018192,-34.60,135.88,PORT LINCOLN AWS,1964,10.5
018192,-34.60,135.88,PORT LINCOLN AWS,1965,10.9
018192,-34.60,135.88,PORT LINCOLN AWS,1966,11.1
018192,-34.60,135.88,PORT LINCOLN AWS,1967,11.1
018192,-34.60,135.88,PORT LINCOLN AWS,1968,11.2
018192,-34.60,135.88,PORT LINCOLN AWS,1969,11.0
018192,-34.60,135.88,PORT LINCOLN AWS,1970,10.7
018192,-34.60,135.88,PORT LINCOLN AWS,1971,11.1
018192,-34.60,135.88,PORT LINCOLN AWS,1972,10.9
018192,-34.60,135.88,PORT LINCOLN AWS,1973,11.6
018192,-34.60,135.88,PORT LINCOLN AWS,1974,11.9
018192,-34.60,135.88,PORT LINCOLN AWS,1975,11.5
018192,-34.60,135.88,PORT LINCOLN AWS,1976,10.2
018192,-34.60,135.88,PORT LINCOLN AWS,1977,10.2
018192,-34.60,135.88,PORT LINCOLN AWS,1978,11.2
018192,-34.60,135.88,PORT LINCOLN AWS,1979,11.9
018192,-34.60,135.88,PORT LINCOLN AWS,1980,11.5
018192,-34.60,135.88,PORT LINCOLN AWS,1981,11.0
018192,-34.60,135.88,PORT LINCOLN AWS,1982,10.8
018192,-34.60,135.88,PORT LINCOLN AWS,1983,10.7
018192,-34.60,135.88,PORT LINCOLN AWS,1984,10.4
018192,-34.60,135.88,PORT LINCOLN AWS,1985,11.3
018192,-34.60,135.88,PORT LINCOLN AWS,1986,11.2
018192,-34.60,135.88,PORT LINCOLN AWS,1987,11.2
018192,-34.60,135.88,PORT LINCOLN AWS,1988,11.3
018192,-34.60,135.88,PORT LINCOLN AWS,1989,11.2
018192,-34.60,135.88,PORT LINCOLN AWS,1990,11.7
018192,-34.60,135.88,PORT LINCOLN AWS,1991,11.6
018192,-34.60,135.88,PORT LINCOLN AWS,1992,11.0
018192,-34.60,135.88,PORT LINCOLN AWS,1993,10.2
018192,-34.60,135.88,PORT LINCOLN AWS,1994,9.6
018192,-34.60,135.88,PORT LINCOLN AWS,1995,9.6
018192,-34.60,135.88,PORT LINCOLN AWS,1996,10.8
018192,-34.60,135.88,PORT LINCOLN AWS,1997,10.6
018192,-34.60,135.88,PORT LINCOLN AWS,1998,11.1
018192,-34.60,135.88,PORT LINCOLN AWS,1999,11.5
018192,-34.60,135.88,PORT LINCOLN AWS,2000,11.7
018192,-34.60,135.88,PORT LINCOLN AWS,2001,11.4
018192,-34.60,135.88,PORT LINCOLN AWS,2002,11.0
018192,-34.60,135.88,PORT LINCOLN AWS,2003,11.3
018192,-34.60,135.88,PORT LINCOLN AWS,2004,11.3
018192,-34.60,135.88,PORT LINCOLN AWS,2005,11.6
018192,-34.60,135.88,PORT LINCOLN AWS,2006,11.1
018192,-34.60,135.88,PORT LINCOLN AWS,2007,11.7
018192,-34.60,135.88,PORT LINCOLN AWS,2008,11.3
018192,-34.60,135.88,PORT LINCOLN AWS,2009,11.6
018192,-34.60,135.88,PORT LINCOLN AWS,2010,11.3
018192,-34.60,135.88,PORT LINCOLN AWS,2011,11.7
018192,-34.60,135.88,PORT LINCOLN AWS,2012,11.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1910,15.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1911,14.9
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1912,15.5
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1913,14.9
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1914,16.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1915,15.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1916,15.6
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1917,14.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1918,15.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1919,15.3
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1920,14.6
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1921,15.4
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1922,14.7
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1923,15.5
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1924,15.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1925,14.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1926,15.4
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1927,14.9
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1928,14.5
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1929,15.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1930,16.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1931,13.4
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1932,15.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1933,14.7
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1934,15.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1935,14.9
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1936,16.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1937,14.4
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1938,15.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1939,14.8
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1940,15.8
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1941,15.6
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1942,14.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1943,14.7
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1944,14.9
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1945,15.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1946,14.3
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1947,14.6
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1948,14.8
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1949,15.3
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1950,15.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1951,15.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1952,14.5
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1953,15.3
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1954,15.8
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1955,15.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1956,15.3
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1957,16.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1958,15.7
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1959,16.7
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1960,14.7
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1961,16.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1962,15.9
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1963,15.9
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1964,15.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1965,16.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1966,15.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1967,16.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1968,14.9
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1969,15.8
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1970,15.9
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1971,15.3
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1972,16.6
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1973,16.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1974,15.6
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1975,15.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1976,15.9
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1977,16.3
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1978,15.9
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1979,16.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1980,16.6
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1981,16.4
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1982,16.3
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1983,16.6
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1984,15.7
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1985,16.3
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1986,15.4
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1987,16.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1988,16.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1989,15.4
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1990,15.7
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1991,17.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1992,15.4
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1993,15.7
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1994,16.5
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1995,15.7
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1996,16.7
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1997,16.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1998,17.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,1999,16.0
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2000,14.9
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2001,15.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2002,16.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2003,16.3
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2004,15.9
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2005,16.5
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2006,15.9
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2007,16.4
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2008,16.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2009,16.2
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2010,16.7
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2011,16.1
007045,-26.61,118.54,MEEKATHARRA AIRPORT,2012,15.8
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1910,6.9
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1911,6.6
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1912,5.3
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1913,7.7
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1914,7.0
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1915,6.6
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1916,6.6
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1917,7.0
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1918,6.4
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1919,6.9
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1920,7.0
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1921,7.4
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1922,6.5
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1923,6.7
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1924,5.9
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1925,5.2
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1926,6.8
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1927,5.7
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1928,7.0
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1929,5.4
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1930,7.2
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1931,6.8
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1932,6.1
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1933,6.1
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1934,6.4
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1935,6.1
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1936,6.3
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1937,6.9
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1938,7.4
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1939,8.3
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1940,5.9
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1941,6.7
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1942,7.8
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1943,6.5
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1944,6.0
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1945,6.7
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1946,6.9
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1947,7.9
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1948,6.4
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1949,99999.9
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1950,7.0
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1951,6.8
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1952,6.8
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1953,6.2
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1954,6.2
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1955,7.3
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1956,7.0
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1957,7.1
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1958,99999.9
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1959,7.3
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1960,7.6
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1961,7.8
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1962,7.1
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1963,99999.9
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1964,99999.9
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1965,7.4
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1966,7.1
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1967,6.0
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1968,7.9
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1969,99999.9
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1970,7.1
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1971,7.4
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1972,99999.9
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1973,8.6
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1974,8.3
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1975,7.8
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1976,6.3
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1977,99999.9
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1978,7.7
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1979,7.1
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1980,6.7
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1981,8.3
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1982,6.8
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1983,8.4
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1984,6.0
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1985,6.7
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1986,6.2
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1987,6.3
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1988,8.0
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1989,7.4
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1990,7.7
082039,-36.11,146.51,RUTHERGLEN RESEARCH,1991,7.1
